"STATION","NAME","DATE","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-08-22",,,"3.0","0.0",,"16.0","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-08-23",,,"4.8","0.0",,"12.0","5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-08-24",,,"0.6","0.0",,"12.0","3.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-08-25",,,"2.9","0.0",,"11.0","5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-08-26",,,"0.0","0.0",,"10.0","3.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-08-27",,,"0.5","0.0",,"15.5","0.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-08-28",,,"0.0","0.0",,"13.0","1.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-08-29",,,"0.0","0.0",,"17.0","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-08-30",,,"0.0","0.0",,"19.0","0.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-08-31",,,"0.0","0.0",,"13.0","4.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-01",,,"3.8","0.0",,"13.0","9.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-02",,,"2.2","0.0",,"12.0","7.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-03",,,"0.8","0.0",,"15.0","7.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-04",,,"2.3","0.0",,"13.0","8.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-05",,,"1.8","0.0",,"14.0","7.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-06",,,"0.0","0.0",,"14.0","8.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-07",,,"3.3","0.0",,"14.0","8.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-08",,,"6.0","0.0",,"11.0","6.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-09",,,"0.5","0.0",,"12.0","3.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-10",,,"3.5","0.0",,"12.0","4.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-11",,,"1.3","0.0",,"9.0","4.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-12",,,"0.0","0.0",,"15.0","6.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-13",,,"0.0","0.0",,"13.0","2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-14",,,"0.8","0.0",,"12.0","7.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-15",,,"1.3","0.0",,"8.0","4.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-16",,,"0.0","0.0",,"5.0","0.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-17",,,"0.0","0.0",,"5.0","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-18",,,"0.0","0.0",,"8.0","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-19",,,"0.0","0.0",,"10.0","-6.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-20",,,"0.0","0.0",,"10.0","-1.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-21",,,"3.1","0.0",,"9.0","0.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-22",,,"8.9","0.0",,"3.0","1.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-23",,,"1.3","0.0",,"6.0","0.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-24",,,"0.0","0.0",,"10.0","-1.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-25",,,"0.0","0.0",,"15.0","3.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-26",,,"0.0","0.0",,"16.0","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-27",,,"5.1","0.0",,"12.0","0.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-28",,,"0.0","0.0",,"7.0","4.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-29",,,"0.0","0.0",,"11.0","4.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-09-30",,,"1.3","0.0",,"7.0","4.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-01",,,"1.3","0.0",,"7.0","3.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-02",,,"2.0","0.0",,"9.0","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-03",,,"1.0","0.0",,"8.0","2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-04",,,"0.0","0.0",,,
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-05",,,"0.0","0.0",,,
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-06",,,"0.0","0.0",,"13.0",
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-07",,,"0.0","0.0",,"12.0","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-08",,,"0.0","0.0",,"17.0","2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-09",,,"3.3","0.0",,"12.0","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-10",,,"7.9","50.0",,"11.0","4.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-11",,,"0.0","0.0",,"4.0","-1.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-12",,,"2.0","20.0",,"4.0","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-13",,,"0.0","0.0",,"6.0","-4.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-14",,,"0.0","0.0",,"9.5","-1.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-15",,,"0.0","0.0",,"11.0","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-16",,,"0.0","0.0",,"10.0","-3.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-17",,,"0.0","0.0",,"13.0","1.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-18",,,"0.0","0.0",,"12.0","0.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-19",,,"0.0","0.0",,"12.0","2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-20",,,"8.8","20.0",,"5.0","1.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-21",,,"19.0","190.0",,"1.0","-3.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-22",,,"7.0","70.0",,"0.5","-12.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-23",,,"5.0","50.0",,"2.0","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-24",,,"1.0","10.0",,"2.0","-2.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-25",,,"0.0","0.0",,"5.5","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-26",,,"0.0","0.0",,"1.5","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-27",,,"0.0","0.0",,"3.0","-6.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-28",,,"6.0","60.0",,"0.5","-7.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-29",,,"6.0","60.0",,"0.5","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-30",,,"0.0","0.0",,"-2.0","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-10-31",,,"0.0","0.0",,"-2.5","-6.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-01",,,"0.0","0.0",,"2.5","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-02",,,"0.0","0.0",,"3.0","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-03",,,"28.0","280.0",,"1.0","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-04",,,"3.0","30.0",,"3.5","-3.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-05",,,"4.0","40.0",,"-5.0","-8.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-06",,,"11.0","110.0",,"-1.0","-8.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-07",,,"14.0","140.0",,"1.5","-1.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-08",,,"2.0","20.0",,"0.0","-4.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-09",,,"0.0","0.0",,"-9.0","-13.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-10",,,"0.0","0.0",,"-10.0","-25.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-11",,,"0.0","0.0",,"-9.0","-25.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-12",,,"0.0","0.0",,"-5.0","-21.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-13",,,"0.0","0.0",,"-9.5","-23.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-14",,,"0.0","0.0",,"-7.5","-17.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-15",,,"2.0","20.0",,"-7.0","-15.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-16",,,"16.0","160.0",,"-4.0","-11.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-17",,,"11.0","110.0",,"-4.0","-13.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-18",,,"0.0","0.0",,"-12.0","-22.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-19",,,"0.0","0.0",,"-17.0","-26.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-20",,,"0.0","0.0",,"-15.5","-32.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-21",,,"0.0","0.0",,"-13.0","-28.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-22",,,"0.0","0.0",,"-7.0","-23.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-23",,,"0.0","0.0",,"-7.0","-13.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-24",,,"1.0","10.0",,"-4.0","-8.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-25",,,"0.0","0.0",,"-5.5","-15.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-26",,,"0.0","0.0",,"-5.5","-13.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-27",,,"7.0","70.0",,"-4.0","-8.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-28",,,"1.0","10.0",,"-4.5","-7.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-29",,,"4.0","40.0",,"-6.0","-7.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-11-30",,,"2.0","20.0",,"-5.5","-8.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-01",,,"0.0","0.0",,"-8.5","-12.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-02",,,"1.0","10.0",,"-6.0",
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-03",,,"16.0","160.0",,"-3.5","-11.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-04",,,"0.0","0.0",,"-5.5","-8.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-05",,,"0.0","0.0",,"-6.5","-13.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-06",,,"0.0","0.0",,"-11.0","-23.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-07",,,"0.5","5.0",,"-17.0","-31.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-08",,,"0.0","0.0",,"-11.5","-20.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-09",,,"3.0","30.0",,"-10.5","-15.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-10",,,"16.0","160.0",,"-8.0","-15.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-11",,,"2.5","25.0",,"-5.0","-12.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-12",,,"0.0","0.0",,"-8.5","-10.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-13",,,"13.0","130.0",,"-8.5","-14.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-14",,,"9.5","95.0",,"-4.5","-12.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-15",,,"6.0","60.0",,"-9.0","-10.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-16",,,"2.0","20.0",,"-8.5","-11.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-17",,,"1.0","10.0",,"-9.0",
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-18",,,"0.0","0.0",,"-11.0","-19.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-19",,,"2.0","20.0",,"-10.0","-23.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-20",,,"15.0","150.0",,"-6.0","-13.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-21",,,"6.0","60.0",,"-8.0","-9.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-22",,,"4.0","40.0",,"-7.5","-11.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-23",,,"12.5","125.0",,"-8.5","-10.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-24",,,"2.0","20.0",,"-6.0","-9.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-25",,,"0.0","0.0",,"-10.0","-11.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-26",,,"4.0","40.0",,"-12.5","-16.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-27",,,"0.0","0.0",,"-15.0","-16.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-28",,,"0.0","0.0",,"-22.0","-25.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-29",,,"0.0","0.0",,"-27.0","-35.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-30",,,"0.0","0.0",,"-26.0","-37.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1978-12-31",,,"0.0","0.0",,"-28.0","-40.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-01",,,"0.0","0.0",,"-24.0","-36.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-02",,,"0.0","0.0",,"-17.5","-31.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-03",,,"0.0","0.0",,"-17.5","-32.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-04",,,"0.0","0.0",,"-20.5","-33.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-05",,,"0.0","0.0",,"-21.0","-33.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-06",,,"0.0","0.0",,"-21.0","-33.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-07",,,"0.0","0.0",,"-19.5","-31.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-08",,,"0.0","0.0",,"-19.0","-29.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-09",,,"0.0","0.0",,"-14.0","-30.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-10",,,"1.5","15.0",,"-16.0","-27.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-11",,,"1.5","15.0",,"-14.0","-21.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-12",,,"1.0","10.0",,"-18.5","-21.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-13",,,"0.0","0.0",,"-17.5","-26.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-14",,,"0.0","0.0",,"-21.0","-34.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-15",,,"0.0","0.0",,"-19.0","-34.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-16",,,"0.0","0.0",,"-17.0","-25.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-17",,,"0.0","0.0",,"-14.0","-21.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-18",,,"4.0","40.0",,"-10.5","-24.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-19",,,"3.0","30.0",,"-11.0","-14.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-20",,,"10.0","100.0",,"-3.0","-16.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-21",,,"0.0","0.0",,"-2.5","-13.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-22",,,"0.0","0.0",,"-13.0","-23.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-23",,,"10.0","100.0",,"-11.0","-15.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-24",,,"0.0","0.0",,"-9.0","-12.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-25",,,"0.0","0.0",,"-14.0","-26.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-26",,,"1.0","10.0",,"-13.5","-30.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-27",,,"0.0","0.0",,"-9.5","-16.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-28",,,"1.0","10.0",,"-8.5","-13.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-29",,,"0.0","0.0",,"-14.0","-25.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-30",,,"0.5","5.0",,"-14.0","-30.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-01-31",,,"2.0","20.0",,"-15.0","-22.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-01",,,"0.5","5.0",,"-17.0","-30.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-02",,,"1.0","10.0",,"-16.0","-26.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-03",,,"1.0","10.0",,"-14.0","-18.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-04",,,"20.5","205.0",,"-5.5","-15.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-05",,,"1.0","10.0",,"-4.0","-13.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-06",,,"12.0","120.0",,"-6.5","-11.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-07",,,"1.0","10.0",,"-6.0","-11.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-08",,,"6.0","60.0",,"-5.0","-15.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-09",,,"4.5","45.0",,"-2.0","-9.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-10",,,"2.0","20.0",,"-3.0","-14.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-11",,,"8.0","80.0",,"-4.0","-18.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-12",,,"30.0","300.0",,"-4.0","-17.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-13",,,"20.0","200.0",,"-4.0","-21.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-14",,,"0.0","0.0",,"-10.0","-26.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-15",,,"3.0","30.0",,"-2.5","-15.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-16",,,"1.0","10.0",,"-5.5","-13.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-17",,,"4.0","40.0",,"-5.5","-9.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-18",,,"11.0","110.0",,"-2.0","-6.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-19",,,"0.0","0.0",,"-2.0","-6.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-20",,,"0.0","0.0",,"-4.5","-16.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-21",,,"1.0","10.0",,"-9.0","-22.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-22",,,"0.0","0.0",,"-13.0","-22.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-23",,,"1.5","15.0",,"-12.5","-26.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-24",,,"12.5","125.0",,"-5.0","-22.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-25",,,"8.0","80.0",,"0.5","-8.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-26",,,"4.0","40.0",,"1.5","-2.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-27",,,"10.5","105.0",,"-1.0","-7.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-02-28",,,"0.0","0.0",,,
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-01",,,"0.0","0.0",,"-5.5","-24.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-02",,,"0.0","0.0",,"-4.5","-18.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-03",,,"0.0","0.0",,"-2.0","-11.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-04",,,"8.0","80.0",,"1.0","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-05",,,"6.0","60.0",,"2.5","-1.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-06",,,"2.0","20.0",,"2.0","0.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-07",,,"0.0","0.0",,"1.5","-6.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-08",,,"0.0","0.0",,"0.5","-5.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-09",,,"0.0","0.0",,"1.5","-19.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-10",,,"0.0","0.0",,"4.0","-12.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-11",,,"0.0","0.0",,"5.0","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-12",,,"0.0","0.0",,"5.0",
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-13",,,"0.0","0.0",,"2.5","-11.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-14",,,"0.0","0.0",,"4.5","-13.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-15",,,"0.0","0.0",,"4.5","-10.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-16",,,"1.0","10.0",,"2.5","-9.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-17",,,"0.0","0.0",,"4.5","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-18",,,"0.0","0.0",,"4.0","-14.5"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1979-03-19",,,"0.0","0.0",,"5.5","-15.5"
