"STATION","NAME","DATE","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-17",,,"0.0","0.0",,"12.8","-1.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-18",,,"0.0","0.0",,"14.4","-1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-19",,,"0.0","0.0",,"15.6","0.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-20",,,"0.0","0.0",,"15.6","2.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-21",,,"0.0","0.0",,"17.8","0.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-22",,,"0.0","0.0",,"18.9","2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-23",,,"0.0","0.0",,"21.1","1.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-24",,,"6.1","0.0",,"17.2","3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-25",,,"7.6","0.0",,"15.0","4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-26",,,"11.2","0.0",,"8.3","4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-27",,,"7.9","0.0",,"8.9","2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-28",,,"0.8","0.0",,"10.0","1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-29",,,"9.1","0.0",,"6.7","1.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-30",,,"0.8","0.0",,"10.6","2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-05-31",,,"0.0","0.0",,"17.2","0.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-01",,,"0.0","0.0",,"18.3","5.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-02",,,"0.0","0.0",,"20.6","6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-03",,,"0.0","0.0",,"22.8","5.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-04",,,"0.0","0.0",,"26.1","6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-05",,,"0.0","0.0",,"25.6","6.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-06",,,"0.0","0.0",,,"5.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-07",,,"0.0","0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-08",,,"0.0","0.0",,"24.4",
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-09",,,"0.0","0.0",,"25.6","5.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-10",,,"0.0","0.0",,"25.6","6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-11",,,"0.5","0.0",,"26.1","5.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-12",,,"0.3","0.0",,"18.3","8.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-13",,,"0.0","0.0",,,"2.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-14",,,"0.0","0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-15",,,"0.0","0.0",,"23.3",
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-16",,,"0.0","0.0",,"25.6","3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-17",,,"0.0","0.0",,"27.8","5.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-18",,,"0.0","0.0",,"28.3","8.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-19",,,"4.1","0.0",,"27.8","9.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-20",,,,"0.0",,,"10.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-21",,,,"0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-22","31.8",,,"0.0",,"16.7",
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-23",,,"3.3","0.0",,"16.1","6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-24",,,"16.8","0.0",,"10.6","7.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-25",,,"3.6","0.0",,"11.1","6.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-26",,,"5.6","0.0",,"11.1","6.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-27",,,,"0.0",,,"7.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-28",,,,"0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-29",,,"14.5","0.0",,"15.6",
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-06-30",,,"0.0","0.0",,,"5.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-01",,,"0.0","0.0",,"17.2","4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-02",,,"6.4","0.0",,"17.2","6.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-03",,,"0.3","0.0",,"12.8","7.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-04",,,"16.5","0.0",,"11.7","7.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-05",,,"2.8","0.0",,"12.2","5.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-06",,,"3.0","0.0",,"15.6","6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-07",,,"1.3","0.0",,"18.3","4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-08",,,"0.0","0.0",,"21.7","7.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-09",,,"0.0","0.0",,"23.9","6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-10",,,"8.6","0.0",,"21.7","7.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-11",,,"6.4","0.0",,"12.8","7.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-12",,,"12.7","0.0",,"8.9","5.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-13",,,"6.9","0.0",,"13.3","3.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-14",,,"0.0","0.0",,"14.4","3.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-15",,,"0.0","0.0",,"17.2","0.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-16",,,"0.3","0.0",,"17.2","1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-17",,,"0.8","0.0",,"17.2","2.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-18",,,"0.0","0.0",,"21.1","3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-19",,,"0.0","0.0",,"25.0","3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-20",,,"0.0","0.0",,"23.3","5.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-21",,,"0.0","0.0",,"20.6","6.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-22",,,"1.3","0.0",,"21.7","5.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-23",,,"0.0","0.0",,"22.8","5.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-24",,,"0.5","0.0",,"26.7","6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-25",,,"1.0","0.0",,"14.4","7.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-26",,,"1.3","0.0",,"20.0","8.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-27",,,"1.3","0.0",,"25.6","5.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-28",,,"2.5","0.0",,"23.9","5.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-29",,,"1.0","0.0",,"19.4","6.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-30",,,"0.0","0.0",,"22.8","3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-07-31",,,"0.0","0.0",,"25.6","3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-01",,,"0.0","0.0",,"25.6","4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-02",,,"0.0","0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-03",,,"0.0","0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-04",,,"18.3","0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-05",,,"21.6","0.0",,"6.1","5.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-06",,,"0.0","0.0",,"13.3","3.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-07",,,"0.5","0.0",,"20.0","3.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-08",,,"0.0","0.0",,,"6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-09",,,"0.0","0.0",,"23.9",
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-10",,,"0.0","0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-11",,,"0.0","0.0",,"22.8","4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-12",,,"0.5","0.0",,"22.2","4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-13",,,"0.0","0.0",,"13.9","4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-14",,,"0.3","0.0",,"23.3","7.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-15",,,,"0.0",,"20.6","8.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-16","12.7",,,"0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-17",,,"0.0","0.0",,,"-0.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-18",,,"13.2","0.0",,"14.4",
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-19",,,"2.0","0.0",,"11.1","5.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-20",,,"2.3","0.0",,"12.8","4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-21",,,"4.1","0.0",,"13.9","6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-22",,,"0.0","0.0",,,"1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-23",,,"0.0","0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-24",,,"0.0","0.0",,"27.8",
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-25",,,"0.0","0.0",,"15.6","1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-26",,,"0.0","0.0",,"21.7","2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-27",,,"13.0","0.0",,"13.3","4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-28",,,"4.1","0.0",,"9.4","2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-29",,,"0.0","0.0",,,"3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-30",,,"0.0","0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-08-31",,,"0.0","0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-01",,,"0.0","0.0",,"21.1",
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-02",,,"0.8","0.0",,"15.6","1.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-03",,,"3.3","0.0",,"10.6","6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-04",,,"8.9","0.0",,"8.9","4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-05",,,"3.8","0.0",,,"3.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-06",,,"0.0","0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-07",,,"0.0","0.0",,"18.9",
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-08",,,"0.0","0.0",,"22.2","3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-09",,,"0.0","0.0",,"21.1","5.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-10",,,"0.0","0.0",,"24.4","6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-11",,,"0.0","0.0",,"25.6","6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-12",,,,"0.0",,"22.8","7.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-13",,,,"0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-14","11.4",,,"0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-15",,,"0.0","0.0",,"7.8","1.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-16",,,"0.5","0.0",,"6.7","0.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-17",,,"2.3","0.0",,"12.2","1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-18",,,"13.2","0.0",,"12.2","4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-19",,,,"0.0",,,"4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-20",,,,"0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-21","13.0",,,"0.0",,"9.4",
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-22",,,"3.8","0.0",,"8.3","5.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-23",,,"25.9","0.0",,"7.8","5.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-24",,,"8.6","0.0",,"5.6","2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-25",,,"12.2","0.0",,"7.2","3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-26",,,"0.0","0.0",,,"2.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-27",,,,"0.0",,,
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-28","7.6",,,"0.0",,"9.4",
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-29",,,"23.4","0.0",,"5.6","2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-09-30",,,"10.4","0.0",,"6.1","3.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-01",,,"7.9","0.0",,"4.4","1.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-02",,,"1.3","0.0",,"4.4","1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-03",,,"0.0","0.0",,"6.1","-2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-04",,,"0.0","0.0",,"5.6","-3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-05",,,"0.0","0.0",,"10.0","-3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-06",,,"0.0","0.0",,"7.8","-0.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-07",,,"1.5","0.0",,"8.9","-0.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-08",,,"8.9","0.0",,"6.1","3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-09",,,"0.5","0.0",,"5.6","1.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-10",,,"0.0","0.0",,"7.2","1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-11",,,"0.0","0.0",,"9.4","-1.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-12",,,"0.0","0.0",,"7.2","-3.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-13",,,"0.0","0.0",,"5.6","-3.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-14",,,"0.0","0.0",,"5.0","-3.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-15",,,"0.0","0.0",,"7.2","-3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-16",,,"0.0","0.0",,"6.1","-3.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-17",,,"0.0","0.0",,"6.1","-6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-18",,,"0.0","0.0",,"7.2","-6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-19",,,"7.1","71.0",,"5.6","-4.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-20",,,"17.3","20.0",,"5.6","0.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-21",,,"7.1","0.0",,"3.9","-0.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-22",,,"11.7","0.0",,"5.0","0.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-23",,,"2.0","0.0",,"3.9","1.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-24",,,"0.3","0.0",,"-1.1","-1.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-25",,,"0.0","0.0",,"0.0","-3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-26",,,"0.0","0.0",,"0.0","-6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-27",,,"0.0","0.0",,"-0.6","-6.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-28",,,"0.0","0.0",,"4.4","-5.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-29",,,"0.0","0.0",,"1.1","-3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-30",,,"3.0","20.0",,"2.8","-0.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-10-31",,,"0.0","0.0",,"2.2","0.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-01",,,"0.0","0.0",,"1.7","0.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-02",,,"4.8","30.0",,"0.0","-1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-03",,,"1.0","10.0",,"1.7","-1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-04",,,"26.7","99.0",,"0.6","0.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-05",,,"12.4","89.0",,"1.1","-1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-06",,,"12.2","71.0",,"0.6","-1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-07",,,"0.0","0.0",,"1.1","-2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-08",,,"8.9","81.0",,"0.6","-0.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-09",,,"1.0","10.0",,"1.1","-0.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-10",,,"4.1","41.0",,"0.6","-1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-11",,,"13.0","130.0",,"0.0","-2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-12",,,"0.0","0.0",,"1.1","-1.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-13",,,"1.0","10.0",,"0.0","-2.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-14",,,"23.1","180.0",,"0.0","-1.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-15",,,"12.4","112.0",,"0.6","-2.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-16",,,"4.1","41.0",,"-2.2","-6.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-17",,,"9.1","91.0",,"-2.8","-7.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-18",,,"15.0","150.0",,"-2.8","-5.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-19",,,"11.2","112.0",,"-0.6","-3.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-20",,,"7.1","71.0",,"0.0","-2.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-21",,,"1.0","10.0",,"0.0","-2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-22",,,"8.9","89.0",,"-0.6","-2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-23",,,"27.9","279.0",,"-1.1","-2.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-24",,,"4.1","41.0",,"-1.7","-3.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-25",,,"5.1","51.0",,"-2.8","-9.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-26",,,"0.0","0.0",,"-6.1","-13.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-27",,,"0.0","0.0",,"-7.2","-11.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-28",,,"0.0","0.0",,"-5.6","-9.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-29",,,"0.0","0.0",,"-6.7","-11.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-11-30",,,"0.0","0.0",,"-10.0","-12.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-01",,,"0.0","0.0",,"-10.0","-15.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-02",,,"0.0","0.0",,"-5.6","-12.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-03",,,"0.0","0.0",,"-7.2","-11.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-04",,,"4.1","41.0",,"-5.6","-13.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-05",,,"0.0","0.0",,"-7.2","-13.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-06",,,"0.0","0.0",,"-10.0","-13.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-07",,,"2.0","20.0",,"-12.2","-13.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-08",,,"2.0","20.0",,"-11.7","-14.4"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-09",,,"7.1","71.0",,"-9.4","-13.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-10",,,"3.0","30.0",,"-7.8","-10.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-11",,,"20.1","201.0",,"-3.9","-11.1"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-12",,,"15.0","150.0",,"-0.6","-7.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-13",,,"21.1","211.0",,"-1.1","-2.8"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-14",,,"21.1","211.0",,"0.6","-2.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-15",,,"0.0","0.0",,"-1.1","-3.3"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-16",,,"0.0","0.0",,"-7.2","-12.2"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-17",,,"0.0","0.0",,"-10.6","-13.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-18",,,"3.0","30.0",,"-7.2","-15.0"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-19",,,"5.1","51.0",,"-5.6","-8.9"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-20",,,"2.0","20.0",,"-3.3","-6.7"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-21",,,"15.0","150.0",,"-1.7","-5.6"
"CA001173191","GLACIER NATIONAL PARK ROGERS PASS, BC CA","1969-12-22",,,"8.1","81.0",,"-1.7","-3.3"
